timestamp,step,total_steps,consumed_samples,elapsed_ms,learning_rate,global_batch_size,lm_loss,loss_scale,grad_norm,skipped_iterations,nan_iterations,step_time_s,tflops_per_gpu,step_time_source,progress,epoch,samples_per_sec,tokens_per_sec,tokens_per_sec_per_gpu,perplexity,is_checkpoint_step,status,lm_loss_rolling_mean,step_time_rolling_mean_s
2026-08-27 12:13:23,161,276,1288,23458.5,4.528176e-05,8,0.4804986,1.0,0.155,0,0,23.46,477.2,Step Time,0.5833333333333334,1.1687840290381126,0.3410059676044331,33522.25063938619,4190.281329923274,1.616880377802849,False,,0.42888164,24.172
2026-08-27 12:13:47,162,276,1296,23943.3,4.476546e-05,8,0.4342252,1.0,200.034,0,0,23.94,467.5,Step Time,0.5869565217391305,1.176043557168784,0.3341687552213868,32850.125313283206,4106.265664160401,1.5437664851857997,True,grad_norm_spike,0.42239936,24.052
2026-08-27 12:14:31,163,276,1304,26889.9,4.425057e-05,8,0.4151819,1.0,0.157,0,0,26.89,416.3,Step Time,0.5905797101449275,1.1833030852994555,0.29750836742283376,29246.26255113425,3655.782818891781,1.5146462297847536,False,,0.42413546,24.402
2026-08-27 12:14:54,164,276,1312,23352.6,4.373717e-05,8,0.5330681,1.0,0.19,0,0,23.35,479.3,Step Time,0.5942028985507246,1.190562613430127,0.3426124197002141,33680.17130620985,4210.021413276231,1.7041528072453929,False,,0.43605298000000003,24.414
2026-08-27 12:15:17,165,276,1320,23195.0,4.322533e-05,8,1.263512,1.0,88.958,0,0,23.2,482.6,Step Time,0.5978260869565217,1.1978221415607986,0.3448275862068966,33897.93103448276,4237.241379310345,3.5378245346315973,False,grad_norm_spike,0.5132662100000001,24.379
2026-08-27 12:15:41,166,276,1328,23272.4,4.271512e-05,8,0.4932702,1.0,0.168,0,0,23.27,481.0,Step Time,0.6014492753623188,1.2050816696914701,0.34379028792436617,33795.96046411689,4224.4950580146115,1.6376629581445634,False,,0.52393885,24.273000000000003
2026-08-27 12:16:05,167,276,1336,24044.3,4.220662e-05,8,0.4509404,1.0,0.161,0,0,24.04,465.6,Step Time,0.605072463768116,1.2123411978221417,0.3327787021630616,32713.477537437604,4089.1846921797005,1.569787719956969,False,,0.52028483,24.226
2026-08-27 12:16:28,168,276,1344,23476.9,4.169988e-05,8,0.4807853,1.0,0.188,0,0,23.48,476.8,Step Time,0.6086956521739131,1.219600725952813,0.34071550255536626,33493.69676320272,4186.71209540034,1.6173440038647855,False,,0.5279027199999999,24.192
2026-08-27 12:16:52,169,276,1352,24242.4,4.119499e-05,8,0.3982719,1.0,0.167,0,0,24.24,461.8,Step Time,0.6123188405797102,1.2268602540834845,0.33003300330033003,32443.564356435647,4055.445544554456,1.489248901638827,False,,0.52994177,24.065
2026-08-27 12:17:16,170,276,1360,23470.3,4.0692e-05,8,0.5571057,1.0,0.194,0,0,23.47,476.9,Step Time,0.6159420289855072,1.234119782214156,0.3408606731998296,33507.96761823605,4188.495952279506,1.7456128544769836,False,,0.55068593,23.934
2026-08-27 12:17:39,171,276,1368,23198.8,4.0191e-05,8,0.4231422,1.0,0.19,0,0,23.2,482.5,Step Time,0.6195652173913043,1.2413793103448276,0.3448275862068966,33897.93103448276,4237.241379310345,1.5267513845779777,False,,0.54495029,23.907999999999998
2026-08-27 12:18:03,172,276,1376,23924.7,3.969205e-05,8,0.4899655,1.0,0.169,0,0,23.92,467.9,Step Time,0.6231884057971014,1.2486388384754992,0.33444816053511706,32877.59197324415,4109.698996655518,1.6322599060172116,False,,0.55052432,23.906
2026-08-27 12:18:27,173,276,1384,24157.5,3.919522e-05,8,0.4339598,1.0,0.142,0,0,24.16,463.4,Step Time,0.6268115942028986,1.2558983666061705,0.33112582781456956,32550.993377483443,4068.8741721854303,1.5433568239250854,False,,0.5524021100000001,23.633
2026-08-27 12:18:50,174,276,1392,23249.4,3.870057e-05,8,0.4636908,1.0,0.158,0,0,23.25,481.5,Step Time,0.6304347826086957,1.263157894736842,0.34408602150537637,33825.032258064515,4228.129032258064,1.5899312876756517,False,,0.5454643800000001,23.622999999999998
2026-08-27 12:19:13,175,276,1400,23127.7,3.820818e-05,8,0.5580476,1.0,0.122,0,0,23.13,484.0,Step Time,0.6340579710144928,1.2704174228675136,0.34587116299178555,34000.51880674449,4250.064850843061,1.7472578218003618,False,,0.47491794,23.616
2026-08-27 12:19:37,176,276,1408,23092.8,3.771812e-05,8,0.4581583,1.0,0.207,0,0,23.09,484.7,Step Time,0.6376811594202898,1.2776769509981851,0.34647033347769596,34059.41966219142,4257.427457773928,1.5811592807655621,False,,0.47140675000000004,23.598
2026-08-27 12:20:00,177,276,1416,23365.7,3.723045e-05,8,0.4744991,1.0,5.708,0,0,23.37,479.1,Step Time,0.6413043478260869,1.2849364791288567,0.34231921266581083,33651.34788189987,4206.418485237484,1.6072089448666171,False,grad_norm_spike,0.47376262,23.531
2026-08-27 12:20:24,178,276,1424,23720.2,3.674523e-05,8,0.492992,1.0,0.149,0,0,23.72,471.9,Step Time,0.644927536231884,1.2921960072595282,0.3372681281618887,33154.80607082631,4144.350758853288,1.6372074236773901,False,,0.47498329000000006,23.555
2026-08-27 12:20:47,179,276,1432,23753.9,3.626255e-05,8,0.4420362,1.0,0.137,0,0,23.75,471.2,Step Time,0.6485507246376812,1.2994555353901995,0.3368421052631579,33112.926315789475,4139.115789473684,1.555872061983325,False,,0.47935972,23.506
2026-08-27 12:21:11,180,276,1440,23301.8,3.578246e-05,8,0.5158145,1.0,435.402,0,0,23.3,480.4,Step Time,0.6521739130434783,1.306715063520871,0.34334763948497854,33752.44635193133,4219.055793991416,1.675002235662467,False,grad_norm_spike,0.4752306,23.488999999999997
2026-08-27 12:21:36,181,276,1448,25164.8,3.530503e-05,8,0.6038887,1.0,445.026,0,0,25.16,444.8,Step Time,0.6557971014492754,1.3139745916515426,0.3179650238473768,31257.23370429253,3907.154213036566,1.829218268674241,False,grad_norm_spike,0.49330525,23.685
2026-08-27 12:21:59,182,276,1456,23071.5,3.483033e-05,8,0.4953156,1.0,0.122,0,0,23.07,485.2,Step Time,0.6594202898550725,1.3212341197822142,0.3467706978760295,34088.946684005205,4261.118335500651,1.6410160620094543,False,,0.49384026,23.6
2026-08-27 12:22:22,183,276,1464,23522.5,3.435842e-05,8,0.4474935,1.0,0.187,0,0,23.52,475.9,Step Time,0.6630434782608695,1.3284936479128857,0.3401360544217687,33436.73469387755,4179.591836734694,1.5643861333775133,False,,0.49519363,23.536
2026-08-27 12:22:46,184,276,1472,23654.6,3.388937e-05,8,0.4789669,1.0,0.173,0,0,23.65,473.2,Step Time,0.6666666666666666,1.3357531760435573,0.3382663847780127,33252.938689217764,4156.617336152221,1.6144056978456351,False,,0.49672124,23.576
2026-08-27 12:23:09,185,276,1480,23406.2,3.342324e-05,8,0.4065785,1.0,0.152,0,0,23.41,478.2,Step Time,0.6702898550724637,1.3430127041742286,0.34173430158052115,33593.84878257155,4199.231097821444,1.5016710179140298,False,,0.48157433000000005,23.604
2026-08-27 12:23:33,186,276,1488,23586.1,3.296009e-05,8,0.3738964,1.0,0.117,0,0,23.59,474.6,Step Time,0.6739130434782609,1.3502722323049001,0.3391267486222976,33337.51589656634,4167.189487070793,1.4533865718081738,False,,0.47314814,23.654
2026-08-27 12:23:56,187,276,1496,23265.5,3.25e-05,8,0.3861429,1.0,0.187,0,0,23.27,481.1,Step Time,0.677536231884058,1.3575317604355717,0.34379028792436617,33795.96046411689,4224.4950580146115,1.471294903834994,False,,0.46431252,23.644
2026-08-27 12:24:21,188,276,1504,24200.8,3.204302e-05,8,0.4625763,1.0,0.144,0,0,24.2,462.5,Step Time,0.6811594202898551,1.3647912885662432,0.3305785123966942,32497.19008264463,4062.1487603305786,1.588160296323782,False,,0.46127095,23.692
2026-08-27 12:24:47,189,276,1512,26881.9,3.158922e-05,8,0.866247,1.0,581.226,0,0,26.88,416.4,Step Time,0.6847826086956522,1.3720508166969148,0.2976190476190476,29257.14285714286,3657.1428571428573,2.377969565912045,True,grad_norm_spike,0.5036920300000001,24.005000000000003
2026-08-27 12:25:28,190,276,1520,27011.8,3.113867e-05,8,0.4505601,1.0,0.146,0,0,27.01,414.4,Step Time,0.6884057971014492,1.3793103448275863,0.29618659755646054,29116.3272861903,3639.5409107737873,1.5691908431903803,False,,0.49716658999999996,24.375999999999998
2026-08-27 12:25:53,191,276,1528,25059.3,3.069141e-05,8,0.4465317,1.0,0.232,0,0,25.06,446.7,Step Time,0.6920289855072463,1.3865698729582576,0.3192338387869114,31381.96328810854,3922.7454110135677,1.5628822301374323,False,,0.48143089000000006,24.366
2026-08-27 12:26:16,192,276,1536,23165.7,3.024753e-05,8,0.460032,1.0,0.142,0,0,23.17,483.2,Step Time,0.6956521739130435,1.3938294010889292,0.34527406128614585,33941.82132067328,4242.72766508416,1.584124676173056,False,,0.47790253,24.375999999999998
2026-08-27 12:26:41,193,276,1544,25073.9,2.980706e-05,8,0.4280286,1.0,0.144,0,0,25.07,446.4,Step Time,0.6992753623188406,1.4010889292196007,0.3191065017949741,31369.44555245313,3921.180694056641,1.5342299593169526,False,,0.47595603999999997,24.531
2026-08-27 12:27:05,194,276,1552,23339.1,2.937009e-05,8,0.3581428,1.0,0.179,0,0,23.34,479.6,Step Time,0.7028985507246377,1.4083484573502723,0.3427592116538132,33694.60154241645,4211.825192802056,1.4306699055561098,False,,0.46387363,24.5
2026-08-27 12:27:28,195,276,1560,23076.0,2.893666e-05,8,0.4106372,1.0,0.184,0,0,23.08,485.1,Step Time,0.7065217391304348,1.4156079854809438,0.3466204506065858,34074.17677642981,4259.272097053727,1.5077782353724831,False,,0.46427949999999996,24.467
2026-08-27 12:27:51,196,276,1568,23610.1,2.850685e-05,8,0.3546896,1.0,0.112,0,0,23.61,474.1,Step Time,0.7101449275362319,1.4228675136116153,0.33883947479881404,33309.27573062262,4163.659466327827,1.4257380365042238,False,,0.46235882000000006,24.469
2026-08-27 12:28:15,197,276,1576,23727.4,2.80807e-05,8,0.7147885,1.0,7.73,0,0,23.73,471.8,Step Time,0.7137681159420289,1.4301270417422867,0.337126000842815,33140.83438685208,4142.60429835651,2.043754382492571,False,grad_norm_spike,0.49522338,24.515
2026-08-27 12:28:39,198,276,1584,24033.1,2.765827e-05,8,0.3342304,1.0,0.183,0,0,24.03,465.8,Step Time,0.717391304347826,1.4373865698729582,0.3329171868497711,32727.0911360799,4090.8863920099875,1.3968649441847916,False,,0.48238879,24.497999999999998
2026-08-27 12:29:02,199,276,1592,23114.2,2.723964e-05,8,0.4736687,1.0,0.171,0,0,23.11,484.3,Step Time,0.7210144927536232,1.4446460980036298,0.34617048896581565,34029.94374729555,4253.742968411943,1.6058748725422898,False,,0.44313095999999996,24.121000000000002
2026-08-27 12:29:26,200,276,1600,23415.3,2.682484e-05,8,0.3726928,1.0,0.195,0,0,23.42,478.1,Step Time,0.7246376811594203,1.4519056261343013,0.3415883859948762,33579.504696840304,4197.438087105038,1.4516383280344984,False,,0.43534423,23.762
2026-08-27 12:29:50,201,276,1608,24092.7,2.641395e-05,8,0.479323,1.0,0.125,0,0,24.09,464.6,Step Time,0.7282608695652174,1.4591651542649728,0.33208800332088,32645.57907845579,4080.697384806974,1.6149806900859303,False,,0.43862335999999996,23.665
2026-08-27 12:30:13,202,276,1616,23396.2,2.600701e-05,8,0.5179501,1.0,0.164,0,0,23.4,478.5,Step Time,0.7318840579710145,1.4664246823956444,0.3418803418803419,33608.20512820513,4201.025641025642,1.6785831928220043,False,,0.44441516999999997,23.688
2026-08-27 12:30:39,203,276,1624,25315.3,2.560409e-05,8,0.4444637,1.0,0.112,0,0,25.32,442.2,Step Time,0.7355072463768116,1.4736842105263157,0.315955766192733,31059.715639810427,3882.4644549763034,1.5596535293128224,False,,0.44605868,23.713
2026-08-27 12:31:02,204,276,1632,23909.8,2.520524e-05,8,0.3703836,1.0,0.137,0,0,23.91,468.2,Step Time,0.7391304347826086,1.4809437386569873,0.3345880384776244,32891.342534504394,4111.417816813049,1.448290072191452,False,,0.44728275999999995,23.77
2026-08-27 12:31:26,205,276,1640,23260.2,2.481051e-05,8,0.4850154,1.0,0.195,0,0,23.26,481.2,Step Time,0.7427536231884058,1.4882032667876588,0.34393809114359414,33810.49011177988,4226.311263972485,1.6242000213319612,False,,0.45472058000000004,23.788
2026-08-27 12:31:49,206,276,1648,23352.0,2.441996e-05,8,0.4074093,1.0,0.208,0,0,23.35,479.4,Step Time,0.7463768115942029,1.4954627949183303,0.3426124197002141,33680.17130620985,4210.021413276231,1.502919124587435,False,,0.45999255000000006,23.762
2026-08-27 12:32:12,207,276,1656,22691.3,2.403365e-05,8,0.5467146,1.0,0.243,0,0,22.69,493.3,Step Time,0.75,1.5027223230490019,0.3525782282944028,34659.85015425297,4332.481269281621,1.7275679324060451,False,,0.44318515999999997,23.658
2026-08-27 12:32:36,208,276,1664,24094.5,2.365162e-05,8,0.3952337,1.0,0.176,0,0,24.09,464.6,Step Time,0.7536231884057971,1.5099818511796734,0.33208800332088,32645.57907845579,4080.697384806974,1.4847311320448235,False,,0.44928549,23.664
2026-08-27 12:32:59,209,276,1672,23562.9,2.327393e-05,8,0.4578771,1.0,0.164,0,0,23.56,475.1,Step Time,0.7572463768115942,1.5172413793103448,0.33955857385398985,33379.96604414262,4172.495755517827,1.5807147212838033,False,,0.44770633000000004,23.709
2026-08-27 12:33:23,210,276,1680,23151.8,2.290064e-05,8,0.4775364,1.0,0.114,0,0,23.15,483.5,Step Time,0.7608695652173914,1.5245009074410163,0.3455723542116631,33971.14470842333,4246.393088552916,1.6120979415111212,False,,0.45819069,23.682
2026-08-27 12:33:46,211,276,1688,23583.6,2.253179e-05,8,0.3799245,1.0,0.167,0,0,23.58,474.7,Step Time,0.7644927536231884,1.5317604355716878,0.3392705682782019,33351.653944020356,4168.9567430025445,1.4621741911153112,False,,0.44825084000000004,23.631
2026-08-27 12:34:13,212,276,1696,26757.7,2.216743e-05,8,0.906657,1.0,65.05,0,0,26.76,418.3,Step Time,0.7681159420289855,1.5390199637023594,0.2989536621823617,29388.340807174885,3673.5426008968607,2.47603130965782,False,grad_norm_spike,0.48712153,23.967000000000002
2026-08-27 12:34:37,213,276,1704,24104.8,2.180762e-05,8,0.3189313,1.0,0.193,0,0,24.1,464.4,Step Time,0.7717391304347826,1.546279491833031,0.33195020746887965,32632.033195020744,4079.004149377593,1.3756568140365038,False,,0.47456829,23.845
2026-08-27 12:35:01,214,276,1712,24338.9,2.14524e-05,8,0.3814562,1.0,0.142,0,0,24.34,459.9,Step Time,0.7753623188405797,1.5535390199637023,0.3286770747740345,32310.27115858669,4038.783894823336,1.4644155194069155,False,,0.47567554999999995,23.887999999999998
2026-08-27 12:35:25,215,276,1720,23500.4,2.110183e-05,8,0.4507877,1.0,0.125,0,0,23.5,476.3,Step Time,0.7789855072463768,1.5607985480943738,0.3404255319148936,33465.1914893617,4183.148936170212,1.5695480316727979,False,,0.47225278,23.912
2026-08-27 12:35:48,216,276,1728,23051.5,2.075596e-05,8,0.4634634,1.0,0.154,0,0,23.05,485.6,Step Time,0.782608695652174,1.5680580762250453,0.3470715835140998,34118.52494577006,4264.815618221258,1.5895697784059961,True,,0.47785818999999996,23.881999999999998
2026-08-27 12:36:35,217,276,1736,28158.8,2.041482e-05,8,0.3385914,1.0,0.17,0,0,28.16,397.5,Step Time,0.7862318840579711,1.5753176043557169,0.2840909090909091,27927.272727272728,3490.909090909091,1.402969974549476,False,,0.45704586999999997,24.429
2026-08-27 12:36:59,218,276,1744,23656.2,2.007847e-05,8,0.4123269,1.0,0.151,0,0,23.66,473.2,Step Time,0.7898550724637681,1.5825771324863884,0.33812341504649196,33238.884192730344,4154.860524091293,1.5103280818879512,False,,0.45875519000000003,24.386000000000003
2026-08-27 12:37:23,219,276,1752,23520.5,1.974695e-05,8,0.408377,1.0,0.143,0,0,23.52,475.9,Step Time,0.7934782608695652,1.58983666061706,0.3401360544217687,33436.73469387755,4179.591836734694,1.504374203350608,False,,0.45380518,24.381999999999998
2026-08-27 12:37:47,220,276,1760,24245.4,1.942032e-05,8,0.3903486,1.0,0.143,0,0,24.25,461.7,Step Time,0.7971014492753623,1.5970961887477313,0.32989690721649484,32430.18556701031,4053.773195876289,1.4774957591406195,False,,0.4450864,24.492
2026-08-27 12:38:11,221,276,1768,23928.3,1.909861e-05,8,0.472408,1.0,0.17,0,0,23.93,467.8,Step Time,0.8007246376811594,1.6043557168784028,0.3343083994985374,32863.85290430422,4107.981613038028,1.6038516217146084,False,,0.45433475,24.527
2026-08-27 12:38:35,222,276,1776,24354.2,1.878187e-05,8,0.3261902,1.0,0.304,0,0,24.35,459.6,Step Time,0.8043478260869565,1.6116152450090744,0.32854209445585214,32297.00205338809,4037.125256673511,1.385678899936954,False,,0.39628807,24.286
2026-08-27 12:38:59,223,276,1784,23490.8,1.847015e-05,8,0.4156613,1.0,0.129,0,0,23.49,476.5,Step Time,0.8079710144927537,1.618874773139746,0.34057045551298426,33479.438058748405,4184.929757343551,1.5153725252664292,False,,0.40596107000000003,24.225
2026-08-27 12:39:22,224,276,1792,23361.6,1.816348e-05,8,0.3789597,1.0,0.13,0,0,23.36,479.2,Step Time,0.8115942028985508,1.6261343012704175,0.3424657534246575,33665.75342465754,4208.219178082192,1.4607641657613295,False,,0.40571142,24.127000000000002
2026-08-27 12:39:45,225,276,1800,22995.6,1.786192e-05,8,0.4934256,1.0,0.621,0,0,23.0,486.8,Step Time,0.8152173913043478,1.633393829401089,0.34782608695652173,34192.69565217391,4274.086956521739,1.637917470743376,False,,0.40997521,24.077
2026-08-27 12:40:08,226,276,1808,23436.8,1.756549e-05,8,0.5847975,1.0,103.421,0,0,23.44,477.6,Step Time,0.8188405797101449,1.6406533575317603,0.341296928327645,33550.853242320816,4193.856655290102,1.7946275367657485,False,grad_norm_spike,0.42210862000000005,24.116
2026-08-27 12:40:32,227,276,1816,23347.0,1.727425e-05,8,0.4638993,1.0,0.134,0,0,23.35,479.5,Step Time,0.822463768115942,1.6479128856624319,0.3426124197002141,33680.17130620985,4210.021413276231,1.5902628229104794,False,,0.43463941000000006,23.634999999999998
2026-08-27 12:40:56,228,276,1824,23854.8,1.698823e-05,8,0.4871466,1.0,0.252,0,0,23.85,469.3,Step Time,0.8260869565217391,1.6551724137931034,0.3354297693920335,32974.088050314465,4121.761006289308,1.627665207608343,False,,0.44212138,23.654
2026-08-27 12:41:19,229,276,1832,22943.6,1.670747e-05,8,0.4916635,1.0,0.16,0,0,22.94,487.9,Step Time,0.8297101449275363,1.662431941923775,0.34873583260680036,34282.1272885789,4285.2659110723625,1.6350338377391764,False,,0.45045003,23.596
2026-08-27 12:41:42,230,276,1840,23224.4,1.643202e-05,8,0.3794348,1.0,0.196,0,0,23.22,482.0,Step Time,0.8333333333333334,1.6696914700544465,0.34453057708871665,33868.7338501292,4233.59173126615,1.4614583397044454,False,,0.44935865,23.493000000000002
2026-08-27 12:42:05,231,276,1848,23241.2,1.61619e-05,8,0.4492091,1.0,0.235,0,0,23.24,481.6,Step Time,0.8369565217391305,1.676950998185118,0.34423407917383825,33839.58691910499,4229.948364888124,1.5670722977608986,False,,0.44703876,23.424
2026-08-27 12:42:29,232,276,1856,24202.1,1.589716e-05,8,0.6730718,1.0,824.821,0,0,24.2,462.5,Step Time,0.8405797101449275,1.6842105263157894,0.3305785123966942,32497.19008264463,4062.1487603305786,1.9602495763333807,False,grad_norm_spike,0.48172692,23.409
2026-08-27 12:42:54,233,276,1864,24212.6,1.563784e-05,8,0.9894,1.0,112.298,0,0,24.21,462.3,Step Time,0.8442028985507246,1.691470054446461,0.33044196612969845,32483.767038413876,4060.4708798017346,2.6896202159911877,False,grad_norm_spike,0.53910079,23.481
2026-08-27 12:43:17,234,276,1872,23605.3,1.538396e-05,8,0.3948816,1.0,0.358,0,0,23.61,474.2,Step Time,0.8478260869565217,1.6987295825771325,0.33883947479881404,33309.27573062262,4163.659466327827,1.4842084502367627,False,,0.54069298,23.506
2026-08-27 12:43:40,235,276,1880,23255.8,1.513557e-05,8,0.4770044,1.0,0.157,0,0,23.26,481.3,Step Time,0.8514492753623188,1.705989110707804,0.34393809114359414,33810.49011177988,4226.311263972485,1.6112405334969913,False,,0.5390508599999999,23.532
2026-08-27 12:44:03,236,276,1888,22661.6,1.489269e-05,8,0.4755701,1.0,1.478,0,0,22.66,494.0,Step Time,0.855072463768116,1.7132486388384756,0.353045013239188,34705.73698146514,4338.217122683142,1.6089311877430061,False,,0.52812812,23.454
2026-08-27 12:44:27,237,276,1896,23684.2,1.465537e-05,8,0.3382507,1.0,0.115,0,0,23.68,472.6,Step Time,0.8586956521739131,1.720508166969147,0.33783783783783783,33210.81081081081,4151.351351351352,1.4024920640958156,False,,0.51556326,23.487000000000002
2026-08-27 12:44:50,238,276,1904,23140.2,1.442364e-05,8,0.4610559,1.0,0.144,0,0,23.14,483.7,Step Time,0.8623188405797102,1.7277676950998184,0.34572169403630076,33985.82541054451,4248.228176318064,1.5857474920878212,False,,0.51295419,23.416
2026-08-27 12:45:15,239,276,1912,25128.5,1.419752e-05,8,0.3565784,1.0,0.177,0,0,25.13,445.5,Step Time,0.8659420289855072,1.73502722323049,0.31834460803820136,31294.54834858735,3911.8185435734185,1.4284335153164054,False,,0.49944568,23.634999999999998
2026-08-27 12:45:39,240,276,1920,23516.4,1.397705e-05,8,0.3920195,1.0,0.126,0,0,23.52,476.0,Step Time,0.8695652173913043,1.7422867513611615,0.3401360544217687,33436.73469387755,4179.591836734694,1.4799665704690357,False,,0.50070415,23.665
2026-08-27 12:46:02,241,276,1928,23160.4,1.376226e-05,8,0.401122,1.0,0.171,0,0,23.16,483.3,Step Time,0.8731884057971014,1.749546279491833,0.3454231433506045,33956.47668393782,4244.559585492228,1.493499464320436,False,,0.49589543999999997,23.657
2026-08-27 12:46:25,242,276,1936,23335.1,1.355318e-05,8,0.4281752,1.0,0.172,0,0,23.34,479.7,Step Time,0.8768115942028986,1.7568058076225046,0.3427592116538132,33694.60154241645,4211.825192802056,1.5344548939162919,False,,0.47140578,23.571
2026-08-27 12:46:48,243,276,1944,23403.6,1.334984e-05,8,0.5051082,1.0,0.163,0,0,23.4,478.3,Step Time,0.8804347826086957,1.7640653357531761,0.3418803418803419,33608.20512820513,4201.025641025642,1.657164815993878,True,,0.4229766,23.490000000000002
2026-08-27 12:47:29,244,276,1952,26803.5,1.315227e-05,8,0.3886226,1.0,0.156,0,0,26.8,417.6,Step Time,0.8840579710144928,1.7713248638838475,0.29850746268656714,29344.4776119403,3668.0597014925374,1.4749478009807815,False,,0.42235069999999997,23.809
2026-08-27 12:47:53,245,276,1960,24176.2,1.296048e-05,8,0.3493449,1.0,0.156,0,0,24.18,463.0,Step Time,0.8876811594202898,1.778584392014519,0.3308519437551696,32524.06947890819,4065.5086848635237,1.4181382218763754,False,,0.40958474999999994,23.901
2026-08-27 12:48:16,246,276,1968,22936.0,1.277452e-05,8,0.7544546,1.0,120.026,0,0,22.94,488.1,Step Time,0.8913043478260869,1.7858439201451906,0.34873583260680036,34282.1272885789,4285.2659110723625,2.126451440413835,False,grad_norm_spike,0.4374732,23.929
2026-08-27 12:48:39,247,276,1976,23342.5,1.259441e-05,8,0.415969,1.0,0.161,0,0,23.34,479.6,Step Time,0.894927536231884,1.793103448275862,0.3427592116538132,33694.60154241645,4211.825192802056,1.5158388771370095,False,,0.44524503,23.895
2026-08-27 12:49:04,248,276,1984,24954.9,1.242016e-05,8,0.3592134,1.0,0.505,0,0,24.95,448.6,Step Time,0.8985507246376812,1.8003629764065336,0.32064128256513025,31520.320641282568,3940.040080160321,1.4322024009554086,False,,0.43506078,24.076
2026-08-27 12:49:28,249,276,1992,23256.3,1.225181e-05,8,0.4493415,1.0,0.218,0,0,23.26,481.3,Step Time,0.9021739130434783,1.8076225045372052,0.34393809114359414,33810.49011177988,4226.311263972485,1.567279791868929,False,,0.44433709,23.889
2026-08-27 12:49:50,250,276,2000,22588.7,1.208938e-05,8,0.3988202,1.0,0.185,0,0,22.59,495.6,Step Time,0.9057971014492754,1.8148820326678765,0.35413899955732625,34813.2802124834,4351.660026560425,1.4900656807111157,False,,0.44501716,23.796
2026-08-27 12:50:14,251,276,2008,23389.5,1.193288e-05,8,0.4801646,1.0,638.928,0,0,23.39,478.6,Step Time,0.9094202898550725,1.822141560798548,0.3420265070542967,33622.573749465584,4202.821718683198,1.6163404299329767,False,grad_norm_spike,0.45292142,23.819
2026-08-27 12:50:37,252,276,2016,23364.8,1.178236e-05,8,0.5174474,1.0,0.334,0,0,23.36,479.1,Step Time,0.9130434782608695,1.8294010889292196,0.3424657534246575,33665.75342465754,4208.219178082192,1.677739581110542,False,,0.46184864000000003,23.821
2026-08-27 12:51:01,253,276,2024,24282.3,1.163781e-05,8,0.8420312,1.0,104.524,0,0,24.28,461.0,Step Time,0.9166666666666666,1.8366606170598911,0.32948929159802304,32390.11532125206,4048.7644151565073,2.321076763023945,False,grad_norm_spike,0.49554094,23.909
2026-08-27 12:51:25,254,276,2032,23920.3,1.149927e-05,8,0.43951,1.0,0.189,0,0,23.92,468.0,Step Time,0.9202898550724637,1.8439201451905627,0.33444816053511706,32877.59197324415,4109.698996655518,1.551946578346325,False,,0.5006296800000001,23.621000000000002
2026-08-27 12:51:50,255,276,2040,25238.9,1.136675e-05,8,0.7384914,1.0,215.259,0,0,25.24,443.5,Step Time,0.9239130434782609,1.851179673321234,0.3169572107765452,31158.161648177498,3894.7702060221873,2.092775970020822,False,grad_norm_spike,0.53954433,23.727
2026-08-27 12:52:15,256,276,2048,24024.0,1.124026e-05,8,0.439997,1.0,0.235,0,0,24.02,465.9,Step Time,0.927536231884058,1.8584392014519056,0.33305578684429643,32740.716069941715,4092.5895087427143,1.5527025603966678,False,,0.50809857,23.835
2026-08-27 12:52:38,257,276,2056,23864.7,1.111984e-05,8,0.5411737,1.0,0.336,0,0,23.86,469.1,Step Time,0.9311594202898551,1.865698729582577,0.3352891869237217,32960.26823134954,4120.033528918692,1.7180221218627998,False,,0.5206190399999999,23.887
2026-08-27 12:53:02,258,276,2064,23955.3,1.10055e-05,8,0.516035,1.0,0.268,0,0,23.96,467.3,Step Time,0.9347826086956522,1.8729582577132486,0.333889816360601,32822.70450751252,4102.838063439065,1.6753716143779376,False,,0.5363012,23.788
2026-08-27 12:53:28,259,276,2072,25373.1,1.089724e-05,8,0.4942379,1.0,0.122,0,0,25.37,441.2,Step Time,0.9384057971014492,1.8802177858439202,0.31533307055577453,30998.50216791486,3874.8127709893574,1.6392484916258048,False,,0.54079084,23.999000000000002
2026-08-27 12:53:52,260,276,2080,24575.5,1.079509e-05,8,0.4376397,1.0,0.118,0,0,24.58,455.5,Step Time,0.9420289855072463,1.8874773139745917,0.3254678600488202,31994.79251423922,3999.3490642799024,1.5490466853411118,False,,0.54467279,24.198
2026-08-27 12:54:15,261,276,2088,22962.5,1.069906e-05,8,0.4391888,1.0,0.271,0,0,22.96,487.5,Step Time,0.9456521739130435,1.894736842105263,0.3484320557491289,34252.26480836237,4281.5331010452965,1.5514481731535192,False,,0.54057521,24.155
2026-08-27 12:54:39,262,276,2096,23390.2,1.060916e-05,8,0.3311241,1.0,0.138,0,0,23.39,478.6,Step Time,0.9492753623188406,1.9019963702359346,0.3420265070542967,33622.573749465584,4202.821718683198,1.3925325948805976,False,,0.52194288,24.158
2026-08-27 12:55:03,263,276,2104,24287.0,1.052541e-05,8,0.4224356,1.0,0.248,0,0,24.29,460.9,Step Time,0.9528985507246377,1.9092558983666061,0.32935364347468093,32376.780568135036,4047.0975710168796,1.5256729631008126,False,,0.47998332,24.159
